,Unnamed: 0,"Диффузный индекс цен на выпускаемую продукцию, ожидаемые изменения ","Диффузный индекс цен на покупаемую продукцию, ожидаемые изменения ","Диффузный индекс заработной платы, ожидаемые изменения ","Диффузный индекс занятости, ожидаемые изменения ","Диффузный индекс выпуска, ожидаемые изменения ","Диффузный индекс закупок оборудования, ожидаемые изменения ","Диффузный индекс финансового состояния, ожидаемые изменения ","Диффузный индекс портфеля заказов, ожидаемые изменения ","Диффузный индекс задолженности банкам, ожидаемые изменения ","Производство скота и птицы, тыс.тонн ","Производство молока, тыс.тонн ","Производство яиц, млн","Грузооборот транспорта, млрд.т-км ","Коммерческий грузооборот транспорта, млрд.т-км ","Ж/д перевозки,  млн.тонн.","Инвестиции, млрд. рублей","Реальные инвестиции, млрд. рублей","Строительство, млрд. руб.","Ввод в действие жилых домов, млн кв.м","Экспорт товаров,  млрд. долл., index","Импорт товаров,  млрд. долл., index","Экспорт товаров, СНГ, млрд. долл., index","Импорт товаров, СНГ, млрд. долл., index",Курс доллара,Курс евро,"Дефицит бюджета, млрд.руб.","Оборот розничной торговли, млрд.руб.",Реальный оборот розничной торговли,"Оборот розничной торговли, продукты, млрд.руб.","Реальный оборот розничной торговли, продукты","Оборот розничной торговли, непродовольственные, млрд.руб.","Реальный оборот розничной торговли, непродовольственные","Товарные запасы в организациях розничной торговли, млрд.руб.",Реальные товарные запасы в организациях розничной торговли,"Обеспеченность оборота розничной торговли запасами, дней",Реальный объем платных услуг,Индекс потребительских цен,"Индекс потребительских цен, продукты","Индекс потребительских цен, непродовольственные","Индекс потребительских цен, услуги","Средние цены производителей, нефть","Средние цены производителей, уголь","Средние цены производителей, газ","Средние цены производителей, бензин","Средние цены производителей, дизельное топливо","Средние цены производителей, мазут","Средние цены производителей, животноводство","Средние цены производителей, крупный рогатый скот","Средние цены производителей, птица","Средние цены производителей, молоко","Средние цены производителей, яйца","Средние цены производителей, инвестиционные товары","Средние цены производителей, строительная продукция",Индекс тарифов на грузоперевозки,Безработицв,Потребность работодателей в работниках,Нагрузка не занятого трудовой деятельностью населения,"Среднемесячная зарплата, руб.",Реальная зарплата,"Среднемесячная пенсия, руб.",Реальная пенсия,MIACR,"Ставка по краткосрочным кредитам, население","Ставка по долгосрочным кредитам, население","Ставка по краткосрочным кредитам, фирмы","Ставка по долгосрочным кредитам, фирмы","Краткосрочные кредиты и прочие средства нефинансовым организациям, млрд.руб","Долгосрочные кредиты и прочие средства нефинансовым организациям, млрд.руб","Цена Urals, долл/бар"
10,2003m10,71.0,91.0,70.0,42.0,58.0,36.0,57.0,60.0,26.0,6.698268054115413,7.774015077250727,7.941295570906532,5.935423156224357,5.906451172781026,4.633757642840004,5.345200952446887,0.7303506760715033,4.629862798578463,,0.27390233208121517,0.40243974667101295,0.4134629772502513,0.41547445288701146,3.3965197921110444,3.5516268606875596,64.0,6.008567455007644,0.1491255627341847,5.21330399222108,0.13410983233701584,5.408068230507156,0.16379654600738852,,,,0.10347582900805241,0.06861339151799915,0.043532549421920974,0.06375928130000931,0.14538144088261543,0.09504716917299051,0.011373487310318715,-0.2384349685024753,0.14525735333571255,0.2607767308249764,0.2194712801886993,0.019264312811625803,0.023944169329853777,0.12092666187636708,0.008607376480276154,-0.07829134379421906,0.07566110815881824,0.07761577411815639,0.14599801795618841,7.8,14.44113263785395,179.2,8.676587243566487,0.15489691823263635,7.466799475018602,0.10940185579308308,4.787,20.900000000000002,22.1,12.5,13.700000000000001,7.189846753120674,6.719978871505218,3.3441821800732363
11,2003m11,77.0,88.0,65.0,40.0,52.0,31.0,52.0,53.0,24.0,6.930494765951626,7.494430215031565,7.86940171257709,5.9050893313612365,5.879974171074619,4.602165676967792,5.376203905205108,0.7540672026888194,4.594109238628667,,0.18288293369404665,0.35953224565973646,0.34089228441541575,0.38707497836531357,3.392492941032009,3.56953269648137,18.0,6.0239317372454835,0.15510763441173203,5.2278949022514904,0.13710534131681423,5.4240685718535975,0.17176471565656537,,,,0.10347582900805241,0.07856372237116713,0.0564487746884673,0.07172745094918612,0.14937346215215305,0.06870319383338877,0.025276392479310274,-0.3639981914778211,0.17965878005304492,0.23031752334026787,0.08708209214295358,0.06805447698105789,0.028931710840892823,0.15339385201386863,0.07626602495409092,0.007886352446833311,0.08362927780799513,0.0885557141564906,0.1469975182892719,7.8,13.208955223880597,202.6,8.697846691109495,0.16583685827097075,7.467770986938887,0.10036111114093386,3.327,21.6,22.1,12.0,12.700000000000001,7.2172966857868115,6.748055900224462,3.317510615564801
12,2003m12,72.0,91.0,65.0,39.0,49.0,33.0,51.0,49.0,23.0,7.050989447068045,7.529943370601589,7.930925372483388,5.947512659578799,5.923185706354688,4.601162164590552,5.8650506222523235,1.2352580213251194,4.7535901911063645,,0.37350329330269644,0.5786677755764075,0.5198749399438556,0.5652211637487876,3.3826939100975957,3.6060411758049318,-168.89999999999998,6.1764907763090635,0.29834180249763975,5.4013251166222656,0.2966699109881527,5.559141984829935,0.3010370513607044,,,,0.16738915475170527,0.08950366240950142,0.07232212384475739,0.0777095226267334,0.158333203523625,0.06469517243584985,0.02827190145910873,-0.3639981914778211,0.17965878005304492,0.2323155260029408,-0.024967411665669192,0.10052166711855941,0.031927219820691195,0.15937592369141604,0.1298067918821208,0.0652114190661028,0.09159744745717198,0.09652388380566747,0.1469975182892719,8.2,12.072072072072073,226.7,8.901638932300326,0.3589334882328838,7.465884247863994,0.08727587159227843,1.395,21.5,23.3,12.4,13.6,7.236915130880227,6.772851516517336,3.347831766060903
13,2004m01,80.0,93.0,64.0,43.0,44.0,34.0,48.0,46.0,25.0,6.267200548541362,7.549609165154532,7.941651252930556,5.915393110156686,5.893851718240982,4.546481189639412,4.821087692210561,0.18543589682644188,4.131961425793407,,0.15783175682718759,0.16011742791958758,0.2546064623289748,0.15273144070365877,3.3495531485098167,3.5655812377694427,126.0,5.990464046774399,0.10110963296793087,5.224670826379739,0.10308516191548746,5.365040998590945,0.10014410898131454,,,,0.05422045664606715,0.10734358053783233,0.08819547300104763,0.0826970641377726,0.19851499315645688,0.12296408055982558,0.03226392272864631,0.2326380887012804,0.15843514360141817,0.22226519014943932,-0.14939749004384628,0.12032429441473899,0.038902833557116524,0.17721584181974695,0.16420821859945317,0.08501404636228245,0.09658498896821098,0.09951939278546586,0.1755849751411845,8.7,12.235649546827794,229.6,8.688116703257823,0.11940645766814996,7.474431795488133,0.07823512694012937,1.094,19.44,16.76,12.24,15.280000000000001,7.234249327219307,6.7547206428130755,3.3624565533457247
14,2004m02,81.0,94.0,66.0,37.0,43.0,26.0,51.0,56.0,29.0,6.315358001522335,7.56164174558878,7.847371836159788,5.8687317817256845,5.844992643207725,4.534747721691546,5.009968405108552,0.36022918719960473,4.252771798816619,,0.2282902204757489,0.32647896513481284,0.3417011691799085,0.29769721095384427,3.3506055955460954,3.5698143469549963,-5.900000000000006,5.992963423231718,0.0950915606423678,5.220355825078324,0.08695577998560383,5.3734248390348425,0.10313961796111296,,,,0.056218459308740185,0.1172939113910005,0.09913541303938192,0.08668908540731006,0.21438834231274698,0.16984766645867608,0.056956535319017954,0.27761145434401147,0.14027117297374703,0.21524057521247483,-0.16045843740327118,0.13619764357102906,0.05968537273964488,0.2038577727661682,0.18792474521676922,0.06990040855223427,0.11147360146196156,0.11539274194175589,0.1755849751411845,9.1,12.310030395136778,232.8,8.722742874329398,0.1421459446376393,7.475452608824667,0.06919438228798011,1.183,20.34,20.54,11.05,13.64,7.255520650290925,6.779808264651515,3.3235961356386037
15,2004m03,85.0,94.0,68.0,40.0,57.0,38.0,53.0,65.0,27.0,6.363028103540465,7.75190533307861,7.952263308657046,5.957649198613251,5.933835434271345,4.623991940228679,5.125153747538848,0.47177056193251204,4.446174454497633,,0.37239056444950575,0.49706526571034654,0.5206838247083484,0.45896535854996656,3.3495531485098167,3.5496173867804286,35.30000000000001,6.080162001869269,0.1757494636598223,5.312713246831769,0.16945700149734758,5.456175451163617,0.1819507983854028,,,,0.11919325847012863,0.12526208104017736,0.11007535307771615,0.09068110667684752,0.2203704139902945,0.18670478352509903,0.06987276058556416,0.2816034756135488,0.14724678671017244,0.23209769227889776,-0.19194910449464195,0.15305476063745196,0.08924417498118918,0.2177606779351596,0.1949003589531944,0.10815912066932473,0.11546562273149906,0.117390744604429,0.1755849751411845,8.5,12.676691729323307,224.0,8.768418726857403,0.18040465675472964,7.475679314788004,0.06216976735101555,1.67,19.63,21.48,11.65,13.870000000000001,7.29641326877392,6.817392838901746,3.43204984514492
16,2004m04,76.0,93.0,70.0,44.0,63.0,37.0,64.0,72.0,23.0,6.284134161070802,7.984121958702927,8.004365564979574,5.929589143389895,5.906451172781026,4.600157644164547,5.139907629800395,0.4757625832020495,4.485259889315534,,0.42498301456867627,0.48802452105819744,0.5045544427784648,0.5606190122764664,3.3631493140246254,3.5304697173662944,111.6,6.084727177567672,0.17274495463952363,5.318119993844216,0.1664524924770488,5.460010955546024,0.1789462893651041,,,,0.11719125579945561,0.13521241189334557,0.11903509444918821,0.09666317835439504,0.2401730412864741,0.22303671277248938,0.07684837432198953,0.3111622778550932,0.1512388079797099,0.2703564043959882,-0.1233563130290303,0.16300509149062012,0.11685934201416258,0.22274821944619866,0.1868681872559302,0.1377179229108691,0.1264055627698333,0.12635048597590096,0.2291257420692143,7.8,13.714710252600298,202.0,8.771525284186465,0.1743865844291667,7.542955499587233,0.11949483397028504,5.863,17.39,20.12,12.01,13.57,7.344396004558751,6.8493843656558075,3.4031953843248286
17,2004m05,73.0,91.0,71.0,38.0,59.0,37.0,60.0,65.0,27.0,6.194405391104672,8.131824785007195,8.12296471523406,5.943061807879815,5.920505458167488,4.637637376125593,5.343290732190768,0.6647286827146727,4.609162207257629,,0.3470214730989644,0.4398841457302625,0.45851050427705803,0.531190201585654,3.3669509429335642,3.5726264972896864,91.39999999999998,6.084727177567672,0.16572033970255912,5.318119993844216,0.1614399506535045,5.460010955546024,0.16889595351160275,,,,0.11217871397591136,0.1421880256297709,0.12302711571872575,0.10463134800357185,0.25407594645546555,0.23496528363776314,0.1454411657876012,0.33683002460367095,0.1933399839983452,0.307652189139685,0.03535537812579065,0.14890616711111837,0.14155195460453418,0.21874019804865977,0.16359956031657585,0.05650786748532589,0.14129417526358395,0.1432076030423239,0.23012524240229784,7.1,14.97797356828194,177.2,8.783242963740905,0.17837860569870426,7.543961669079272,0.11347676164472205,10.081,18.09,20.01,12.83,13.35,7.349745161772674,6.865786794159636,3.5650154668915506
18,2004m06,79.0,90.0,77.0,43.0,65.0,38.0,63.0,68.0,19.0,6.18826412308259,8.228443883004033,8.153925132007862,5.911067610035953,5.883879336428045,4.618086411254637,5.506956231659364,0.8165910320239187,4.769836807543325,,0.4350323504216778,0.5103426093788239,0.6341430729202161,0.5885152682049234,3.3683297780365384,3.5635996376871786,53.60000000000002,6.095824562432225,0.16771834236523214,5.330300412401088,0.16343795331617755,5.470167623474696,0.17089395617427586,,,,0.15619559939268562,0.15015619527894775,0.13198685709019767,0.11160696173999705,0.2630356878269374,0.3211429798788155,0.1749999680291455,0.33683002460367095,0.3164421811323285,0.3545357750385354,0.2464263482057311,0.13277678518123473,0.17305062166390522,0.22372773955969874,0.12797238267342476,-0.04663289143418754,0.1532227461288578,0.15711050821131536,0.23012524240229784,7.1,15.29325513196481,169.4,8.854093907655518,0.24135340486009266,7.544702409853883,0.10645214670775761,6.404,19.02,19.143,11.569,13.657,7.39344769310913,6.881719264431296,3.4679210137050633
19,2004m07,74.0,84.0,72.0,39.0,61.0,35.0,58.0,63.0,18.0,6.208590026096629,8.207401833376355,8.112827478751374,5.934894195619588,5.906178952825622,4.6443908991413725,5.46721590300985,0.7642445516517096,4.79081953287472,,0.4732910625387683,0.5667229428149316,0.652964827160804,0.6248471974523138,3.370738174177447,3.5567756134805992,127.89999999999998,6.13880638500591,0.2030854862025233,5.362699625477305,0.18813056590654897,5.522260598032811,0.21586732181700688,,,,0.1925275286400758,0.15911593665041965,0.14292679712853207,0.1175890334175445,0.2759519130934839,0.3497304367307282,0.19871649464646157,0.3576125637861994,0.3803555068759813,0.36646434590380933,0.1824210182298187,0.12070420394696547,0.19187237590449302,0.20861410174965062,0.0850648816621482,-0.07503236595588551,0.16613897139540423,0.17593226245190322,0.2509077815848264,7.0,14.99267935578331,174.6,8.851090687664982,0.2292808236258234,7.545970976015864,0.09841997501049336,3.733,19.479,19.581,11.15,11.127,7.401658523552179,6.938866274007189,3.571221410645704
20,2004m08,74.0,87.0,73.0,43.0,65.0,37.0,60.0,71.0,27.0,6.249975242259483,8.124743020385568,8.07961802938984,5.954022251632112,5.924255797414532,4.653007515402251,5.600272098286537,0.8846907047275767,4.867534450455582,,0.5548710495311913,0.5627149214173928,0.7112337352847797,0.5923240057467537,3.3755376348815775,3.5596246182566738,74.30000000000007,6.1721180468012395,0.23264428844406768,5.37805233456689,0.20203347107554037,5.5706319618686955,0.258926811277454,,,,0.19452553130274886,0.16310795791995714,0.1439262974616157,0.12257657492858365,0.2859022439466521,0.40327120365875796,0.2569854027704374,0.3734859129424895,0.39524411936973186,0.4076062892349846,0.1804190155591456,0.13263277481223926,0.2047886011710393,0.20961360208273408,0.08105686026460934,-0.0425651758183841,0.18004187656439566,0.19475401669249115,0.2529057842474996,6.9,14.948755490483164,177.5,8.835355971121606,0.21111685299815222,7.6110507905938976,0.15951507437030432,3.79,18.915,18.976,11.56,11.091,7.430173448783935,6.9734493821775,3.6712245188752153
21,2004m09,69.0,86.0,70.0,44.0,62.0,38.0,56.0,62.0,22.0,6.459904454377535,7.937017489515454,8.009695357742922,5.935951837177723,5.904271335405605,4.638604962074329,5.62040086571715,0.8926588743767535,4.895598484107897,,0.5254422388403791,0.5587069000198539,0.6961200974747315,0.5721212984292342,3.3748534063225533,3.5832411220909393,96.09999999999991,6.18990548578182,0.24358422848240202,5.395897694886901,0.2188905881419633,5.588371623144873,0.2649088829550013,,,,0.2015011450391742,0.16709997918949476,0.1439262974616157,0.1315363163000555,0.29188431562419936,0.4709298521325729,0.2933173320178277,0.36847337111894524,0.4768241063621547,0.5525720594851702,0.23679934899525326,0.15439426659375194,0.22066195032732946,0.21161160474540727,0.10281835204612204,0.011923009465685726,0.19295810183094195,0.21259393482082214,0.25590129322729793,7.2,14.698085419734904,186.5,8.841881989497114,0.21411236197795075,7.6124851207851485,0.15651056535000557,2.913,20.122,20.043,11.481,12.271,7.450893192215374,7.020994674588648,3.640476714885769
22,2004m10,74.0,86.0,66.0,40.0,57.0,32.0,56.0,56.0,22.0,6.693323668269949,7.7226775164680035,7.94873845481361,5.980909033168466,5.95246380975825,4.68213122712422,5.579352396278024,0.8329088699709796,4.826712455935327,,0.5818225722764866,0.6310275615994799,0.7247075543266441,0.6303902065532099,3.3593331775634567,3.6014134283326604,122.30000000000007,6.239690878789655,0.2828049416356832,5.431098477781855,0.24163007511145262,5.650030018656954,0.31750133307417194,,,,0.17310167051747613,0.17803991922782916,0.15881490995536635,0.13851193003648068,0.3038128864894732,0.5101505652858541,0.34115466143198797,0.3724653923884827,0.5083227734215258,0.6146074504046228,0.19284746146607043,0.19841115201052623,0.23160189036566375,0.21161160474540727,0.15065568146028227,0.14031622423408466,0.21374064101347046,0.24409260188019324,0.2088096856934476,7.6,13.866666666666667,208.8,8.84043543926657,0.20203978074368154,7.613473116715935,0.1464602294965041,1.168,20.893,19.529,10.898,12.483,7.463133529797187,7.024560058524221,3.7438410121879104
